mean_Ia,std_Ia,max_Ia,min_Ia,rms_Ia,skew_Ia,kurtosis_Ia,energy_Ia,mean_Ib,std_Ib,max_Ib,min_Ib,rms_Ib,skew_Ib,kurtosis_Ib,energy_Ib,mean_Ic,std_Ic,max_Ic,min_Ic,rms_Ic,skew_Ic,kurtosis_Ic,energy_Ic,condition
-0.00013945824619162383,2.181885661281411,3.08769539990107,-3.09200450352531,2.181885665738244,0.000683552252614592,-1.4997726648359992,476.0625058354021,-0.0014958842094621083,1.8634510550035925,2.64393626439724,-2.65391496660946,1.863451655413569,0.00044589196864377296,-1.4999124808617539,347.24520720635707,0.0011059929811805258,2.0415684211674563,2.90670706781223,-2.89388433877386,2.041568720746048,0.0003077768098984553,-1.4996736567234092,416.80028415286546,ITSC_C10
0.0004135979792463074,2.1822238229619226,3.0954089243504,-3.08778689787015,2.182223862156639,-0.0011137531577447052,-1.500316754324939,476.21009845658375,0.00011137885930634361,1.870324209881567,2.65606713464896,-2.64864159719062,1.8703242131979037,0.0003742213796275552,-1.5001805653849083,349.8112662474357,0.00011594164388619932,2.0635577516286867,2.91944947947992,-2.91844913620351,2.063557754885796,-4.6990726068615274e-05,-1.4998630962725161,425.8270607749306,ITSC_C10
-0.0006666288894654948,2.230664285648155,3.15791613081702,-3.15660293761045,2.2306643852584074,-0.00010393402569660387,-1.5000338012031924,497.586359966027,-0.0032216962714400354,1.8838614741537936,2.67766170472382,-2.67089990072251,1.8838642289527583,0.0015228667507954108,-1.5001377490813017,354.894443312777,-1.792798275048968e-05,2.070184380441041,2.94387597388883,-2.93150285376933,2.0701843805186697,-0.0012120801153503095,-1.499629558345464,428.5663369343469,ITSC_C10
0.0005588179824300487,2.2301757678868412,3.15203057606301,-3.15115819477814,2.230175837898707,-0.0004591595773634876,-1.5000470016907788,497.36842679471994,-0.0003272021177892448,1.879748984079862,2.65842123000981,-2.65709286647519,1.8797490125573946,0.0002480942761924298,-1.5001283923109934,353.34563502105,0.0006822913103598483,2.074770896379214,2.93701683175197,-2.93911270389131,2.0747710085654365,7.119036673538177e-05,-1.4996995081685285,430.4674737983639,ITSC_C10
0.0011625676475275548,2.209879595478181,3.13775174609895,-3.13538829292261,2.2098799012784256,9.527105804253787e-05,-1.4997873932319221,488.3569178074344,0.0005678516237439579,1.8845216650956798,2.66686623021354,-2.66621997590888,1.8845217506493415,-0.00038455637479871364,-1.4997962630560604,355.1422228670459,-4.5920259824443476e-05,2.0770993213956985,2.93827090871246,-2.93533774977702,2.0770993219032983,-0.00042248425213270446,-1.4998656756512083,431.4341593051142,ITSC_C10
-0.0005877389150484391,2.2115838707185165,3.13738596109951,-3.12914881519699,2.211583948815719,-0.000570909643696635,-1.500157881111632,489.11035626593286,2.1965833963335513e-05,1.880964401507955,2.66078857774266,-2.65957774719938,1.880964401636213,8.07996360132059e-05,-1.5000577314757415,353.80270802226767,-0.0006127627121748614,2.068015989822113,2.92577197663748,-2.92212746321682,2.068016080604325,0.0003506262087185381,-1.5003606864152117,427.66905096380754,ITSC_C10
-0.0008539364880859024,2.2202862446384475,3.13705551345577,-3.14024915595376,2.220286408853197,0.0011924349001123983,-1.4997629531621777,492.96717373382256,-0.0008270766293957266,1.880968497966972,2.65926380352117,-2.65867004853621,1.8809686798030099,0.00043145763321862266,-1.5001369266830002,353.8043174399878,0.0008522582319726601,2.0775848537900927,2.94258115833761,-2.95001213806469,2.0775850285950015,0.0004252804160292589,-1.4998205094615586,431.63595510420936,ITSC_C10
0.0007763866412316634,2.2238627429965594,3.14893495149868,-3.14422517094986,2.223862878521155,-0.0014640302849451903,-1.5002902018656044,494.55661024643973,0.0008717810557298522,1.873712350978021,2.65481814163727,-2.6488187464067,1.8737125537845425,-0.0002908653161979656,-1.4999347673255583,351.07987342097925,-0.0005464677518774174,2.081583895983895,2.95171083334462,-2.94731997448613,2.081583967714609,-0.0006575547307638677,-1.499771426783255,433.2991814646495,ITSC_C10
0.0002827802885994557,2.2224398470456146,3.14414766333156,-3.14929026341855,2.2224398650359087,0.0005337425221620365,-1.4997743041404763,493.92389537008285,-0.0008039972470803125,1.8721449534272876,2.65642676478667,-2.66887437867786,1.8721451260665756,8.006467691401883e-05,-1.4998109389808842,350.49273730548344,-0.0004060160036605831,2.056259479479558,2.91635172017408,-2.90814194835956,2.0562595195642355,-0.0005269651781578811,-1.4998767839984717,422.820321179854,ITSC_C10
-0.0008187503844187826,2.2189955762473192,3.14233193723635,-3.1380647936499,2.2189957272958782,6.283100998988737e-05,-1.5000523205490137,492.3942037757364,3.912049878908696e-05,1.8985972054998892,2.6850772214908,-2.68959034660259,1.898597205902927,6.231393195190252e-05,-1.4999733498774197,360.46713502624016,0.00039829716811344616,2.062624922958208,2.91781593961169,-2.92113769749684,2.062624961414214,0.0005259393392861334,-1.5001028933369898,425.4421731448988,ITSC_C10
0.0001983540199151812,2.232106573835714,3.15350073064334,-3.15408257411579,2.2321065826489845,-0.00016175341562149102,-1.5000094260198487,498.2299796304927,-0.00029463676677678576,1.881131843572953,2.66148552534254,-2.65723633106201,1.8811318666470465,0.0002320120992889786,-1.500126323674834,353.8657099715001,0.0002748765348030546,2.0696205571279,2.92444706805864,-2.92477713365916,2.069620575381755,-0.0002114051524059661,-1.49976937108978,428.33293260435073,ITSC_C10
0.0012531388746716643,2.2117809335060183,3.14100669184773,-3.14064742928867,2.2117812885043118,0.00016148053480691295,-1.4997385887193575,489.1976468177793,0.00033293030612757235,1.886748623132855,2.67179904467101,-2.67210869512273,1.8867486525068229,-0.00029136803346747724,-1.499806643991495,355.9820477736312,-1.0837354119721532e-05,2.071106625914916,2.92438890455137,-2.92550886525687,2.0711066259432696,0.00011157305335901082,-1.5001056216826598,428.9482656026115,ITSC_C10
0.0015001000304370705,2.260441264688633,3.19737238022027,-3.19583480663307,2.260441762445396,-0.002635682665980504,-1.500418679999696,510.95969614072476,0.00047299962412096887,1.9261948024095699,2.73176033349183,-2.73098729386128,1.926194860484859,6.44138999101874e-05,-1.5000625939189172,371.0226640558286,0.00041959309368097,2.111250072705228,2.99437189402873,-2.98847021273166,2.1112501144005167,-0.0014312114524825334,-1.499390235846405,445.7377045556195,ITSC_C10
0.000926196694665884,2.256270989396266,3.19148276228652,-3.19343704174678,2.256271179497607,-0.0002615673220788327,-1.4999500322061388,509.07596354315217,-0.0008836652756979024,1.9075858693381431,2.69494880356066,-2.69788649335469,1.9075860740115709,0.0004501523399164849,-1.5001773774321097,363.8884629762878,-2.1052907635346063e-05,2.093325587852589,2.9685521991708,-2.95999067133213,2.0933255879584554,-0.0010514097935126802,-1.4994718521859385,438.20120172016124,ITSC_C10
0.00011043237348021151,2.244298305260973,3.17109639722524,-3.17442172100341,2.2442983079779264,3.3613074784512016e-05,-1.4999860381671162,503.68748951925835,-0.0010499271702514657,1.9218975316733817,2.72546383074232,-2.72755085939319,1.9218978184594777,0.00035141553465068695,-1.4999469211135552,369.36912245993,0.000374837875759455,2.0881150777993036,2.95391866656845,-2.9523157022236,2.088115111442907,-7.806821458726607e-05,-1.4998522358937842,436.02247186362246,ITSC_C10
-9.130454386041987e-05,2.2575325219233098,3.20399492241401,-3.19500868093568,2.257532523769689,-0.0010933736120083777,-1.5002855806133368,509.64530958779403,-0.0011078493505538045,1.9222440143395592,2.72355456335836,-2.71696428826344,1.922244333583649,0.0007817480354668526,-1.5003345944780901,369.5023277994447,0.0005723369241102127,2.0997915933981424,2.97216321618759,-2.968781767421,2.099791671398633,-6.222161740994835e-06,-1.4997413173661078,440.9125063275065,ITSC_C10
0.0008751559765529371,2.2684554545067,3.21256504128303,-3.21057443910764,2.2684556233215543,-0.00022184726875757054,-1.4999420232344673,514.5890914979182,-0.001040480107747337,1.9182791443615939,2.71536652415638,-2.7207509972103,1.9182794265412697,0.0004139179922341954,-1.500092169613508,367.9795958291503,0.0003024203227880906,2.105171570562889,2.97724880085972,-2.97632624194329,2.1051715922851213,-0.0007029555731842018,-1.4994911807484088,443.1747432964272,ITSC_C10
0.0020145337732341106,2.2420393270085266,3.1718675256834,-3.18434225152459,2.2420402320652433,-0.0008390562000714621,-1.500040498660604,502.6744402199171,-0.0003316977109805741,1.9267592016039872,2.72518863594162,-2.72574023379235,1.9267592301553937,0.0001753107902540701,-1.5000492616157093,371.2401130989005,-0.0003256389021012307,2.0930936434531398,2.96011376521878,-2.96522196302856,2.093093668784231,-0.0006232158868320828,-1.499668647011333,438.10411063046337,ITSC_C10
0.000847390663732559,2.2411993456990857,3.17263521052591,-3.17155679809762,2.2411995058969976,-0.0011484327644009315,-1.5003106443800684,502.2975225232946,-0.0006078186469746293,1.9205176158550405,2.72100472113316,-2.71571030722949,1.9205177120383548,0.0005067355956088128,-1.500241609653424,368.8388282253037,0.0002964872635752536,2.0834544433651323,2.94685108042312,-2.94681575632669,2.0834544644610333,-0.0006344803006100388,-1.4994262203827686,434.07825054826117,ITSC_C10
-3.05199416214208e-05,2.236716503954727,3.16486779359255,-3.17024672850999,2.2367165041629486,0.0005745103051823789,-1.4997773070798461,500.2900719994923,-0.0015161476822950703,1.9253580976667777,2.72958722811461,-2.73992104087198,1.9253586946215573,0.0003962811479291501,-1.4998993694062501,370.7006102954827,0.0005873051764811476,2.0867064391709,2.96429172427278,-2.95528598334471,2.086706521819652,0.00021845143979622525,-1.4999001661883542,435.43441082046684,ITSC_C10
0.000582213928673021,2.240079760046412,3.1749672182445,-3.17035054159277,2.2400798357073457,-0.0012325750998877433,-1.50037719234367,501.79576703426494,-0.0009961892060102561,1.9407737330583776,2.74715251573706,-2.74710860611316,1.9407739887277666,0.0008574648336087894,-1.5003668843497615,376.6603675322285,0.00021269429570123233,2.100427379066923,2.97220953329985,-2.97134972200569,2.1004273898358896,-0.00012313924843814804,-1.499747010386246,441.17952199728074,ITSC_C10
0.0016694938912816704,2.240798808210431,3.17266085894391,-3.17613588633639,2.240799430133616,-0.0005666923393488115,-1.4999895999649244,502.1182086087138,-0.0004616592978505274,1.9192309852094167,2.7150275970967,-2.71288687539993,1.919231040734079,0.00029861126273710925,-1.5001563996315308,368.3447787717216,0.00023782609956262579,2.098110162301521,2.96799408367177,-2.96900028282034,2.098110175780616,-0.0005563633167153488,-1.499409141656257,440.20663097141664,ITSC_C10
0.0009019193084648003,2.251173049531822,3.20762740009616,-3.21117282861301,2.2511732302061613,0.0013137751953354799,-1.4992472424823542,506.7780912396842,0.0013372073808745632,1.9040647828217958,2.70059093351626,-2.69615131608878,1.904065252376029,-0.0008297878968737142,-1.4995509083098901,362.54644853057914,-0.001430151086329685,2.102069920384685,2.97965792504462,-2.9822437552177,2.102070406888933,0.00036361622847533813,-1.5006527969014032,441.86999955182046,ITSC_C10
-0.002459164924344519,2.249962983382221,3.18721499057746,-3.19213675809682,2.2499643272910683,0.0009855834279477453,-1.4998891168416268,506.233947408235,0.0007812942583584581,1.8909470142246598,2.67459182086599,-2.68211561354005,1.89094717563074,-0.00040562761632184993,-1.499842031881116,357.5681221025873,-0.0004994093458548154,2.084391714247232,2.9469779905827,-2.94946229991677,2.0843917740751636,0.0007567348714966635,-1.500436036142661,434.46890678322075,ITSC_C10
-5.092071249301888e-05,2.2534794189450187,3.19289615853229,-3.18767904578933,2.253479419520333,0.0006468114797322106,-1.4998566572819272,507.8169494201698,0.0016876354848177177,1.9034410819209857,2.69610899082162,-2.69319314219983,1.9034418300694302,-0.0008420118239358325,-1.4996530702642046,362.3090800458062,-0.0007693604845672586,2.0822040380245643,2.94936961963287,-2.94706107372362,2.08220418016134,0.0002034038812716403,-1.5002317185838983,433.5574247881358,ITSC_C10
-0.0011164619356705474,2.23754189482251,3.17886061353055,-3.17106188997703,2.2375421733619154,0.0021953915305760368,-1.4995993999198975,500.6594977573164,0.0005054421837966006,1.9071447230235439,2.71040827156919,-2.70518670655448,1.9071447900011027,-0.00037797134146085997,-1.4997101994175024,363.720125002835,-0.00025231709383183087,2.0711534816728374,2.92967130812112,-2.93576947231489,2.0711534970420304,0.0009510237413403443,-1.5004164751298679,428.9676808309432,ITSC_C10
-0.0008293167983085103,2.2464789891012265,3.18307675526483,-3.18940244767287,2.246479142177737,-0.0003973088866645121,-1.5000807474587563,504.6668536239621,0.0019094297714564367,1.8997905673672815,2.68728563728199,-2.70227384092854,1.8997915269259809,-0.0009195952167786488,-1.4996410220906589,360.920784577975,-0.0003736168131966533,2.0965324610440725,2.97090670901107,-2.96958949890761,2.0965324943346424,0.0008781786522763647,-1.500243363759343,439.54484998010383,ITSC_C10
-0.0017466533069783608,2.251475130630938,3.18533905210096,-3.18666468515756,2.251475808141712,0.001350165385231082,-1.4999912406484082,506.9143314647374,0.0010970257258905436,1.9024634951613735,2.69331361049052,-2.69399609399637,1.902463811452684,-0.000553739172525144,-1.4997795350113132,361.9368553887074,-0.00022470709946986078,2.0875372338758185,2.9495251708538,-2.9580439710228,2.0875372459698016,0.0008043689570931891,-1.5002509393247945,435.7811753311185,ITSC_C10
-5.643598142858197e-05,2.2609052596964427,3.20019083836089,-3.20608524298343,2.2609052604008113,0.001203707962655266,-1.4997794940594182,511.169259650806,0.0011424298436956404,1.900932092236873,2.68824775689045,-2.68854061677631,1.900932435527892,-0.0005882977074249455,-1.4997991752764352,361.3544124442003,-0.00045698454881784036,2.096504869304922,2.96176121083068,-2.96012736983852,2.0965049191104055,0.0006032023492547806,-1.5001863121311907,439.53328758541284,ITSC_C10
-0.0007458808771425351,2.2377917971428283,3.16387978571813,-3.1772469234864,2.237791921448018,2.4077288484753017e-05,-1.5000462932966199,500.7712683698012,0.0012437363429620607,1.899434523214966,2.68416971319811,-2.68436071669515,1.8994349304098195,-0.0006468302410243878,-1.4997784118912088,360.7853054860956,-0.001224603848493786,2.0924335336651816,2.95998595825212,-2.95930321318792,2.092433892016936,0.0007567119906202205,-1.500338993594074,437.82795924611435,ITSC_C10
-0.0017668588074620617,2.267564572653315,3.20697603972622,-3.20793217113944,2.2675652610106853,0.0015382393499062742,-1.500130574784149,514.1852212942457,0.00129270316716378,1.900847220665428,2.6837741960953,-2.68496524834313,1.9008476602276576,-0.000666361554129699,-1.4997735322260826,361.32218273929607,-0.00015427137646517597,2.0967690862782504,2.9768881161517,-2.96753879607432,2.0967690919535675,0.0014604796309754206,-1.5000901422910446,439.6440624971787,ITSC_C10
0.0002808120448110341,2.254756037195421,3.19104948025681,-3.18630422378591,2.2547560546818817,0.000561167794826753,-1.4999059529531755,508.39248661246035,0.0015541370477675765,1.9040564649042107,2.69156672795023,-2.69259860870187,1.904057099166273,-0.0007910445454341444,-1.499730093586555,362.54334368854825,-0.0013029761143345064,2.082831682024932,2.95637993221583,-2.97273958906972,2.08283208958225,-0.0004735847116092575,-1.5000246152103758,433.81895133935615,ITSC_C10
0.0007038345338263174,2.5962108017857823,3.68659335494866,-3.67169274777672,2.5962108971907942,0.0006308539288484112,-1.4998128485964297,674.0311022692229,-0.001156625215474767,1.791850806671973,2.56610467718697,-2.56531670617469,1.7918511799680492,0.00013639940149495967,-1.4994161633647685,321.07306511528907,-0.002534976234587185,2.4855540610124707,3.53256599958011,-3.54918092437858,2.485555353702688,-0.0005319262465962065,-1.5001001199510442,617.7985416320095,ITSC_C20
-0.0005887374591796579,2.584506632958767,3.65759565768461,-3.66014870281981,2.584506700014465,0.0002966436514510044,-1.5000727673084293,667.9674882419657,0.0023131533304368503,1.8091386457188219,2.56990984725187,-2.57614347104631,1.8091401245098908,-0.0009313947618104459,-1.4995055567106501,327.2987990111663,0.0004250658064610735,2.4691207294800126,3.50040042882764,-3.49738410201029,2.4691207660681256,0.0005522882962610736,-1.500231099954545,609.6557357428846,ITSC_C20
-0.0006496951601079237,2.587345694196488,3.6587328626377,-3.66268973759435,2.587345775767303,0.0005248540378491093,-1.5001053191676856,669.4358163380907,-0.0003765617368519081,1.8012027192770013,2.58286551579352,-2.57184097866221,1.801202758639239,-0.00016304494993813246,-1.499321772481235,324.4331377729605,-0.00030638931817746686,2.4774166833092854,3.50389619774084,-3.49935273129106,2.4774167022553133,0.0006498097416154366,-1.5004816074835863,613.7593516613592,ITSC_C20
0.00018837893113903047,2.5892815943681775,3.66694316869791,-3.66593056356455,2.5892816012207773,0.0004408464673815531,-1.4999923473258663,670.4379210420433,0.0014021727836142394,1.8037411041462867,2.56441376824873,-2.58614214436514,1.8037416491491738,-0.0004250453340238377,-1.4992578899984357,325.34839368753813,-5.529725698372401e-05,2.486480195066531,3.51423193045668,-3.5134847551878,2.486480195681414,0.0001408634344076349,-1.5000910404608927,618.2583763515883,ITSC_C20
0.00048318496535914023,2.570451577137084,3.64019487932673,-3.63512956832444,2.5704516225508374,0.00024935317770632276,-1.4999248556775089,660.7221543874233,-7.296707306143624e-05,1.7994241878331005,2.56627111515298,-2.56193841316342,1.7994241893125165,-0.00010107927615440819,-1.4995032209597683,323.7927413083007,-0.0011659096188473116,2.4687498395349468,3.4981194329627,-3.49775423676366,2.468750114845378,-5.691304839594679e-05,-1.5002711186009865,609.4727129549067,ITSC_C20
-0.0003897483974665872,2.564148890596962,3.62690182604449,-3.63110359832036,2.5641489202176704,0.00018679034074023924,-1.5000565418053466,657.4859685053444,0.0008648679040400298,1.8015786942196756,2.54587865213393,-2.55657663583375,1.801578901814395,-0.00047595861440685575,-1.4998288383038165,324.5686539462762,0.0004587488790593319,2.4738937211182033,3.50504706316591,-3.51274216802144,2.4738937636524736,0.0011228371461360243,-1.5003165846968767,612.0150353838602,ITSC_C20
-0.0008148429936508572,2.571581400987046,3.63627084905864,-3.64012618105745,2.5715815300844733,0.0004665008325810515,-1.5001680329818234,661.3031565871601,7.472913458037578e-05,1.8046634595025572,2.55491016341507,-2.55227909700964,1.8046634610497827,-4.927229225615763e-05,-1.4999666251180046,325.6810207648181,-0.0006827250908379368,2.482606169791033,3.51440102924006,-3.50931261401097,2.4826062636668857,0.0003514614041455124,-1.5003422408250149,616.3333860398054,ITSC_C20
-4.789479831530885e-05,2.5764297202495166,3.644839341333,-3.64631359633861,2.5764297206946893,0.00046113066762036494,-1.5000323171521242,663.7990105678915,0.0018152382639407127,1.801184717615743,2.55303674086157,-2.55686691968199,1.8011856323162412,-0.0009067387400784479,-1.4996378585502792,324.42696820624576,-0.0006931961069485815,2.4775530734788487,3.50706913055799,-3.50762752502603,2.4775531704537306,0.00012366168461973973,-1.5001834036121235,613.8269712425332,ITSC_C20
-0.00012525188897134388,2.5618993144973343,3.62140966930236,-3.61999093414141,2.5618993175591322,0.00043355020622111304,-1.500064235151918,656.3328113309947,-0.0006680684791726765,1.7949034391903145,2.55173190994101,-2.54148076717708,1.7949035635188628,0.0002721919772158558,-1.4999960721221781,322.1678802332712,-3.041284647867126e-05,2.4701023214922992,3.49294188515302,-3.4993864919702,2.4701023216795264,0.0005847814169215386,-1.5002272465442514,610.1405479566587,ITSC_C20
-0.0010743055178930017,2.561157614806935,3.61942600088117,-3.62505886735702,2.561157840121513,0.0007079855662355992,-1.5002790611581525,655.9529482015894,0.0011718223505422776,1.8030823639626068,2.55491015220982,-2.55703991106708,1.803082744745954,-0.0005368709355953713,-1.4997489571004892,325.11073844006035,0.0011721631634607531,2.5012315703221426,3.54806586524838,-3.56250671948907,2.5012318449801194,0.0011008063976926002,-1.4999279634005358,625.6160742342653,ITSC_C20
